spec_id,deposit_timing,cohort_start,w12,w24,max_drawdown,fees,turnover,unexecutable_rate,funds_insufficient,lot_rounding,suspension_or_missing_price,target_change_unfilled,asset_identity_passed,daily_ledger_sha256,daily_ledger_rows
S4SD-0076,beginning,2019-08-01,413995.98558,718498.35417,-0.08830229635313203,993.7458299999998,1419636.9000000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2019-09-02,433096.8953,746109.25608,-0.08823664662492914,970.3439199999999,1386205.6,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2019-10-08,384773.17960000003,716224.68533,-0.08820166224629133,921.81467,1316878.1,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2019-11-01,375533.99478,711820.82089,-0.08825323098668314,890.2791099999998,1271827.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2019-12-02,384663.98675,743560.3491,-0.08836798909124977,876.2509,1251787.0,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-01-02,366311.66425000003,715252.48009,-0.08802645868046644,826.8199099999999,1181171.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-02-03,388681.66835000005,717382.5444700001,-0.08834515374096918,795.55553,1136507.9000000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-03-02,373159.11551,744764.3282499999,-0.08802348641283475,1528.17175,2183102.5,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-04-01,335649.08598,720584.0223600001,-0.07047254609185338,1445.37764,2064825.2,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-05-06,339471.61259000003,762511.24403,-0.0704141584508009,1390.85597,1986937.1,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-06-01,341295.65940999996,724857.04773,-0.07030718932512825,1309.4522700000002,1870646.1,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-07-01,344348.9248200001,719997.06195,-0.07027404009441862,1983.0380500000003,2832911.5,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-08-03,379842.25517,744090.8413800002,-0.07036851307008063,3366.4586200000003,4809226.600000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-09-01,352703.13191999996,719580.8532900001,-0.07013437614739104,3208.4467099999997,4583495.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-10-09,385731.19119999994,718887.46918,-0.07006243916730104,3067.73082,4382472.600000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-11-02,386905.91326,746527.66808,-0.06975328904375777,3651.93192,5217045.6,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2020-12-01,360136.22823,736909.3492500001,-0.04979857803649279,3457.3507500000005,4939072.5,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-01-04,362172.54046000005,772158.01773,-0.04979631356012659,3266.5822700000003,4666546.100000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-02-01,365572.77546000003,753839.6559900001,-0.04974954050833069,3089.544010000001,4413634.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-03-01,365194.06643999997,745617.0455899999,-0.04975451371114026,2887.854410000001,4125506.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-04-01,368250.10035,780727.93582,-0.04979927711855903,2686.8641800000005,3838377.4000000004,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-05-06,403814.18387999997,825365.72881,-0.04974713689781729,2538.2711900000004,3626101.7,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-06-01,368265.11932000006,784235.3875400001,-0.04977328868042008,2368.81246,3384017.8000000003,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-07-01,364477.59519,778158.6261300001,-0.04975276554861874,2216.5738699999997,3166534.1,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-08-02,389609.59101000003,814756.7856,-0.04980552304383923,2061.2144,2944592.0000000005,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-09-01,360918.78589000006,789972.72747,-0.049706738078065915,1875.17253,2678817.900000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-10-08,359113.07175000006,778439.4645,-0.049688212999832726,1722.5355000000002,2460765.000000001,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-11-01,356375.15688,798728.68197,-0.04972470167634868,1588.2180300000005,2268882.9,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2021-12-01,365772.92284,789859.53095,-0.04974736382600242,1413.4690500000004,2019241.4999999998,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-01-04,397932.2677000001,824865.90667,-0.049693552901574956,1258.9933300000005,1798561.8999999997,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-02-07,398949.22797,816337.9589200001,-0.049433664284306844,1088.7410800000002,1555344.3999999997,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-03-01,367613.8911799999,783426.6824,-0.049384079314900964,957.0175999999999,1367168.0,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-04-01,384620.12639,838894.58255,-0.03977806359095304,822.11745,1174453.5,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-05-05,420010.5246299999,851392.5393,-0.039748958556098724,678.2607,965941.0,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-06-01,385849.44808999996,851552.1877700001,-0.039741144749863455,547.91223,780763.8999999999,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-07-01,381956.98824000004,837951.8548099999,-0.03972399951789096,476.74519000000004,680131.7,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-08-01,383123.94387,846380.2699500001,-0.037502731966676195,412.73005,589199.0,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-09-01,385302.9223,847130.67652,-0.03750992623827243,372.5234799999999,532176.4,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-10-10,406024.78056,881023.18109,-0.0375170033601685,371.51891000000006,530741.3,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-11-01,386380.93838999997,892752.50166,-0.03749148972949268,357.2983400000001,510426.20000000007,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2022-12-01,379872.05642000004,860511.39472,-0.04620261023773076,352.90528,504150.4,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-01-03,411064.23707000003,885845.8194200001,-0.046230664643201025,369.48058,527829.3999999999,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-02-01,376510.0302999999,869001.16136,-0.046239110620171275,355.63863999999995,508055.20000000007,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-03-01,373030.90259,882358.1314999999,-0.046208850487098885,352.0685,502954.99999999994,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-04-03,430046.84745,958748.4593,-0.04619681209997051,356.5407000000001,507853.00000000006,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-05-04,402757.1056499999,958156.62789,-0.04995971796261589,342.97211000000004,489175.80000000005,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-06-01,401834.10056,933519.80195,-0.05975872222870571,337.29805,481776.5,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-07-03,425026.83436,951157.02723,-0.05975263804675468,360.47277,514961.10000000003,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-08-01,397392.13632999995,902293.36478,-0.05976512761904407,347.0352200000001,495764.6,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
S4SD-0076,beginning,2023-09-01,396753.58273,900611.48593,-0.059736016444077666,348.6140700000001,498020.0999999999,0.0,0,0,0,0,True,42cc6c17c2a105704f7153f4a5cff06c1570b5a8f4c88c5f86414582a9bbc148,117728
