spec_id,deposit_timing,cohort_start,w12,w24,max_drawdown,fees,turnover,unexecutable_rate,funds_insufficient,lot_rounding,suspension_or_missing_price,target_change_unfilled,asset_identity_passed,daily_ledger_sha256,daily_ledger_rows
S4SD-0070,beginning,2014-07-23,485192.15552,1004469.2776699997,-0.21173875055981706,3497.222329999999,4996031.899999999,0.3125,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2014-08-01,439788.55089,954949.85116,-0.21165622928905237,3081.14884,4401641.199999998,0.3225806451612903,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2014-09-01,426657.58524,917485.9673299999,-0.21182498742775702,2698.23267,3854618.1,0.4,0,0,0,12,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2014-10-08,410594.47555,898684.15712,-0.2116207912832787,2369.44288,3384918.4000000004,0.3448275862068966,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2014-11-03,425690.40854,899459.5064699999,-0.21166111054302195,2093.59353,2990847.9,0.4,0,0,0,12,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2014-12-01,381206.65672999993,795450.72358,-0.21152933897451742,1781.2764200000001,2544680.6,0.3793103448275862,0,0,0,11,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-01-05,404772.29971,803562.4678999999,-0.21157696937674786,2623.5321000000004,3747903.0,0.36666666666666664,0,0,0,11,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-02-02,404992.04240999994,768787.1972699998,-0.21129566653105214,2376.50273,3395003.9,0.3793103448275862,0,0,0,11,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-03-02,436716.78268,790969.0914200001,-0.21175662762618375,2160.8085799999994,3086869.3999999994,0.3793103448275862,0,0,0,11,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-04-01,387740.52375999995,751432.00827,-0.21113382805712588,1961.59173,2802273.9,0.3333333333333333,0,0,0,9,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-05-04,434234.9189299999,766354.1172599999,-0.2111007727808959,2875.68274,4108118.1999999997,0.3448275862068966,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-06-01,382853.13337000005,731471.03276,-0.21114575005362834,2678.8672400000005,3826953.1999999993,0.32142857142857145,0,0,0,9,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-07-01,417416.05496,714036.6332300002,-0.07432482451174294,2518.86677,3598381.099999999,0.37037037037037035,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-08-03,451674.36899999995,748230.9401599999,-0.07431265021724065,2399.8598400000005,3428371.1999999997,0.35714285714285715,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-09-01,404439.23575,719167.4387899998,-0.07433562017321438,2239.46121,3199230.3,0.2962962962962963,0,0,0,8,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-10-08,401192.6401,712354.2869199999,-0.07432615236088447,2099.51308,2999304.4,0.37037037037037035,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-11-02,420012.87239,732013.7065200001,-0.07431738394428966,2935.29348,4193276.3999999994,0.3103448275862069,0,0,0,9,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2015-12-01,364040.67376000003,699186.9873200003,-0.07431033518654817,2729.1126799999997,3898732.3999999994,0.2857142857142857,0,0,0,8,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-01-04,387417.85646999994,731373.2819500001,-0.07433153012092686,3539.4180499999998,5056311.5,0.3333333333333333,0,0,0,10,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-02-01,354637.94969000004,699608.2814200001,-0.0743028721983865,3303.41858,4719169.4,0.32142857142857145,0,0,0,9,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-03-01,352103.67286,686378.2412400002,-0.07433878821414741,3119.35876,4456226.8,0.32142857142857145,0,0,0,9,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-04-01,350941.92191999994,689847.6883500003,-0.07428545577416656,3878.8116499999996,5541159.500000001,0.2413793103448276,0,0,0,7,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-05-03,376595.27426,726786.2443900001,-0.0743169952229803,3675.85561,5251222.300000001,0.23333333333333334,0,0,0,7,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-06-01,346042.8104000001,697680.5693300003,-0.07431571755624078,3447.3306700000003,4924758.099999999,0.27586206896551724,0,0,0,8,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
S4SD-0070,beginning,2016-07-01,338202.58698,702492.5274,-0.07431712108451716,3260.472599999999,4657818.0,0.20689655172413793,0,0,0,6,True,6c22f8bfaa170133dfaecfe41639d5fb857bc1c513772f83cb07158a3b81d6e1,117728
