spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
O4_vol_long_straddle-019,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-020,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-020,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-021,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-021,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-022,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-022,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-023,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-023,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-024,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-024,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-025,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-025,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-026,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-026,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-027,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-027,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-028,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-028,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-029,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-029,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-030,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-030,O4_vol_long_straddle,ending,390000.0,720000.0,0.0,1.0,167,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
O4_vol_long_straddle-031,O4_vol_long_straddle,beginning,390000.0,720000.0,0.0,1.0,198,0.0,0,0,free_real_approx_daily_open_no_quotes,False,False
