spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O4_vol_long_straddle-079,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-080,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-081,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-082,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-083,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-084,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-085,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-086,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-087,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-088,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-089,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-090,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-091,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-092,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-093,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-094,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-095,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-096,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-097,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-098,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-099,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-100,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-101,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-102,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-103,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-104,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-105,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-106,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-107,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-108,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-109,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-110,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-111,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-112,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-113,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-114,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-115,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-116,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-117,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-118,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-119,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-120,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-121,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-122,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-123,390000.0,720000.0,0.0,1.0,0.0,0.4
O4_vol_long_straddle-124,390000.0,720000.0,0.0,1.0,0.0,0.4
