Warning: truncated output (original token count: 34268)
Total output lines: 217

spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0015,beginning,2024-10,0.0246913580246913,352362.75727000006,735163.6576600001,-56819.99999999989,168432.0,97782.63092783504,0.6591948090390691,8,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":1}}",0,0,1,687.3623399999999,-0.1552161994388744,0,"510300,510880,518880,511010",False,18fed5d7e1972597944fa78bdd5701ef92785ba5b1f47c58c37178b61021f689,485
S4ARB-0015,ending,2024-10,0.037037037037037,334374.8542300001,709565.0401700002,-57050.99999999988,168432.0,98112.8412371134,0.6611322405935428,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,2,608.33983,-0.1927099698274008,0,"510300,510880,518880,511010",False,e53a7a01210c051bf13229cc3fd8e075e8548fee45a8b94811d566c9d3511030,485
S4ARB-0016,beginning,2024-10,0.0697674418604651,361167.80734000006,761278.15704,-27252.000000000065,180000.0,29887.44742268041,0.6403690725510751,129,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":6},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",0,0,15,1069.66296,-0.178703748661259,0,"510300,510880,518880,511010",False,60f267364471c217a24cf237424a83e968737c18d27bac310d2ed7ae3cc75d6e,485
S4ARB-0016,ending,2024-10,0.0602409638554216,334342.85423000006,709532.6036700001,-61850.99999999988,168432.0,98078.17731958764,0.6435388478648219,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,4,639.5763299999999,-0.1928159781997188,0,"510300,510880,518880,511010",False,886236631eceeb4a60b2cc3ca14e770b117723bc484f5832ed7e567ab56e17fc,485
S4ARB-0017,beginning,2024-10,0.0697674418604651,361167.80734000006,761278.15704,-27252.000000000065,180000.0,29887.44742268041,0.6403690725510751,129,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":6},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",0,0,15,1069.66296,-0.178703748661259,0,"510300,510880,518880,511010",False,60f267364471c217a24cf237424a83e968737c18d27bac310d2ed7ae3cc75d6e,485
S4ARB-0017,ending,2024-10,0.0602409638554216,334342.85423000006,709532.6036700001,-61850.99999999988,168432.0,98078.17731958764,0.6435388478648219,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,4,639.5763299999999,-0.1928159781997188,0,"510300,510880,518880,511010",False,886236631eceeb4a60b2cc3ca14e770b117723bc484f5832ed7e567ab56e17fc,485
S4ARB-0018,beginning,2024-10,0.0697674418604651,361167.80734000006,761278.15704,-27252.000000000065,180000.0,29887.44742268041,0.6403690725510751,129,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":6},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",0,0,15,1069.66296,-0.178703748661259,0,"510300,510880,518880,511010",False,60f267364471c217a24cf237424a83e968737c18d27bac310d2ed7ae3cc75d6e,485
S4ARB-0018,ending,2024-10,0.0602409638554216,334342.85423000006,709532.6036700001,-61850.99999999988,168432.0,98078.17731958764,0.6435388478648219,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,4,639.5763299999999,-0.1928159781997188,0,"510300,510880,518880,511010",False,886236631eceeb4a60b2cc3ca14e770b117723bc484f5832ed7e567ab56e17fc,485
S4ARB-0019,beginning,2024-10,0.0697674418604651,361167.80734000006,761278.15704,-27252.000000000065,180000.0,29887.44742268041,0.6403690725510751,129,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":6},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",0,0,15,1069.66296,-0.178703748661259,0,"510300,510880,518880,511010",False,60f267364471c217a24cf237424a83e968737c18d27bac310d2ed7ae3cc75d6e,485
S4ARB-0019,ending,2024-10,0.0602409638554216,334342.85423000006,709532.6036700001,-61850.99999999988,168432.0,98078.17731958764,0.6435388478648219,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,4,639.5763299999999,-0.1928159781997188,0,"510300,510880,518880,511010",False,886236631eceeb4a60b2cc3ca14e770b117723bc484f5832ed7e567ab56e17fc,485
S4ARB-0020,beginning,2024-10,0.1075268817204301,361103.8073400002,771807.6622800002,-22448.999999999996,170388.0,49781.66597938144,0.5959937911927842,95,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",0,0,19,1146.1777200000004,-0.178809548432531,0,"510300,510880,518880,511010",False,25c1b3a1b204454935236218ef8cacca005faf7a3f917e028d35616e9e7d6943,485
S4ARB-0020,ending,2024-10,0.0823529411764705,334303.9521600001,709487.7107400001,-77750.99999999988,168432.0,98057.19587628866,0.6436233756361778,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,671.76926,-0.1929219865720367,0,"510300,510880,518880,511010",False,70826ab22649687b25eabbe3fd2688466fd7f9c4b047ee9bfd5e6f48a335cff2,485
S4ARB-0021,beginning,2024-10,0.1075268817204301,361103.8073400002,771807.6622800002,-22448.999999999996,170388.0,49781.66597938144,0.5959937911927842,95,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",0,0,19,1146.1777200000004,-0.178809548432531,0,"510300,510880,518880,511010",False,25c1b3a1b204454935236218ef8cacca005faf7a3f917e028d35616e9e7d6943,485
S4ARB-0021,ending,2024-10,0.0823529411764705,334303.9521600001,709487.7107400001,-77750.99999999988,168432.0,98057.19587628866,0.6436233756361778,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,671.76926,-0.1929219865720367,0,"510300,510880,518880,511010",False,70826ab22649687b25eabbe3fd2688466fd7f9c4b047ee9bfd5e6f48a335cff2,485
S4ARB-0022,beginning,2024-10,0.1075268817204301,361103.8073400002,771807.6622800002,-22448.999999999996,170388.0,49781.66597938144,0.5959937911927842,95,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",0,0,19,1146.1777200000004,-0.178809548432531,0,"510300,510880,518880,511010",False,25c1b3a1b204454935236218ef8cacca005faf7a3f917e028d35616e9e7d6943,485
S4ARB-0022,ending,2024-10,0.0823529411764705,334303.9521600001,709487.7107400001,-77750.99999999988,168432.0,98057.19587628866,0.6436233756361778,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,671.76926,-0.1929219865720367,0,"510300,510880,518880,511010",False,70826ab22649687b25eabbe3fd2688466fd7f9c4b047ee9bfd5e6f48a335cff2,485
S4ARB-0023,beginning,2024-10,0.1075268817204301,361103.8073400002,771807.6622800002,-22448.999999999996,170388.0,49781.66597938144,0.5959937911927842,95,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",0,0,19,1146.1777200000004,-0.178809548432531,0,"510300,510880,518880,511010",False,25c1b3a1b204454935236218ef8cacca005faf7a3f917e028d35616e9e7d6943,485
S4ARB-0023,ending,2024-10,0.0823529411764705,334303.9521600001,709487.7107400001,-77750.99999999988,168432.0,98057.19587628866,0.6436233756361778,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,671.76926,-0.1929219865720367,0,"510300,510880,518880,511010",False,70826ab22649687b25eabbe3fd2688466fd7f9c4b047ee9bfd5e6f48a335cff2,485
S4ARB-0024,beginning,2024-11,0.0363636363636363,415980.05749,810310.89412,20607.000000000146,180864.0,27192.19793814433,0.4755433112917397,118,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":2},""202510"":{""free_cash_insufficient"":14},""202512"":{""free_cash_insufficient"":9}}",1,1,8,1219.7658799999997,-0.1363731540635033,0,"510300,510880,518880,511010",False,2fc765882d678d406470da8510a26b1faf73fbe1d7962ced56de7146a17ccf7c,485
S4ARB-0024,ending,2024-11,0.0628930817610062,385612.01332,830374.3674500001,47040.00000000018,169380.0,57256.18144329897,0.5027737405160113,54,94,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":1},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":1}}",0,0,9,1084.37255,-0.1372175358493936,0,"510300,510880,518880,511010",False,b6bce318cac0d78743c0504a883ba77fb690029346960521132e0d7fefa26acc,485
S4ARB-0025,beginning,2024-11,0.0363636363636363,415980.05749,810310.89412,20607.000000000146,180864.0,27192.19793814433,0.4755433112917397,118,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":2},""202510"":{""free_cash_insufficient"":14},""202512"":{""free_cash_insufficient"":9}}",1,1,8,1219.7658799999997,-0.1363731540635033,0,"510300,510880,518880,511010",False,2fc765882d678d406470da8510a26b1faf73fbe1d7962ced56de7146a17ccf7c,485
S4ARB-0025,ending,2024-11,0.0628930817610062,385612.01332,830374.3674500001,47040.00000000018,169380.0,57256.18144329897,0.5027737405160113,54,94,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":1},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":1}}",0,0,9,1084.37255,-0.1372175358493936,0,"510300,510880,518880,511010",False,b6bce318cac0d78743c0504a883ba77fb690029346960521132e0d7fefa26acc,485
S4ARB-0026,beginning,2024-11,0.0363636363636363,415980.05749,810310.89412,20607.000000000146,180864.0,27192.19793814433,0.4755433112917397,118,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":2},""202510"":{""free_cash_insufficient"":14},""202512"":{""free_cash_insufficient"":9}}",1,1,8,1219.7658799999997,-0.1363731540635033,0,"510300,510880,518880,511010",False,2fc765882d678d406470da8510a26b1faf73fbe1d7962ced56de7146a17ccf7c,485
S4ARB-0026,ending,2024-11,0.0628930817610062,385612.01332,830374.3674500001,47040.00000000018,169380.0,57256.18144329897,0.5027737405160113,54,94,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":1},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":1}}",0,0,9,1084.37255,-0.1372175358493936,0,"510300,510880,518880,511010",False,b6bce318cac0d78743c0504a883ba77fb690029346960521132e0d7fefa26acc,485
S4ARB-0027,beginning,2024-11,0.0363636363636363,415980.05749,810310.89412,20607.000000000146,180864.0,27192.19793814433,0.4755433112917397,118,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":2},""202510"":{""free_cash_insufficient"":14},""202512"":{""free_cash_insufficient"":9}}",1,1,8,1219.7658799999997,-0.1363731540635033,0,"510300,510880,518880,511010",False,2fc765882d678d406470da8510a26b1faf73fbe1d7962ced56de7146a17ccf7c,485
S4ARB-0027,ending,2024-11,0.0628930817610062,385612.01332,830374.3674500001,47040.00000000018,169380.0,57256.18144329897,0.5027737405160113,54,94,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":1},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":1}}",0,0,9,1084.37255,-0.1372175358493936,0,"510300,510880,518880,511010",False,b6bce318cac0d78743c0504a883ba77fb690029346960521132e0d7fefa26acc,485
S4ARB-0028,beginning,2024-11,0.0442477876106194,415948.05749,810139.33087,28346.999999999785,180864.0,24477.10515463917,0.4755433112917397,122,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":3},""202510"":{""free_cash_insufficient"":14},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",1,1,10,1254.00913,-0.1363816019986503,0,"510300,510880,518880,511010",False,11055629c56ad0beee928c9ab6c27304f84187bd345647b2e3bcc8f64c8e07e9,485
S4ARB-0028,ending,2024-11,0.0838323353293413,385612.01332,833289.0253400002,54572.99999999982,169380.0,54649.16288659794,0.4940473167173879,56,96,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":3},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":1}}",0,0,13,1138.0146599999998,-0.137226135750207,0,"510300,510880,518880,511010",False,b37fae0456ae99c711aeb1ea6fbc420ea122ba9617e5ca08ed09e4347aa828e1,485
S4ARB-0029,beginning,2024-11,0.0442477876106194,415948.05749,810139.33087,28346.999999999785,180864.0,24477.10515463917,0.4755433112917397,122,93,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":20},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":3},""202510"":{""free_cash_insufficient"":14},""202511"":{""free_cash_insufficient"":1},""202512"":{""free_cash_insufficient"":9}}",1,1,10,1254.00913,-0.1363816019986503,0,"510300,510880,518880,511010",False,11055629c56ad0beee928c9ab6c27304f84187bd345647b2e3bcc8f64c8e07e9,485
S4ARB-0029,ending,2024-11,0.0838323353293413,385612.01332,833289.0253400002,54572.99999999982,169380.0,54649.16288659794,0.4940473167173879,56,96,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""free_cash_insufficient"":1,""nav_multiple_gate"":4},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":3},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":13},""202508"":{""free_cash_insufficient"":1}}",0,0,13,1138.0146599999998,-0.137226135750207,0,"510300,510880,518880,511010",False,b37fae0456ae99c711aeb1ea6fbc420ea122ba9617e5ca08ed09e4347aa828e1,485
