spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_calls,forced_liquidations,rolls,limit_rejects,fees,max_drawdown,asset_identity_failures,dual_target_pass
CO-0049,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0050,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0050,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0051,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0051,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0052,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0052,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0053,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0053,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0054,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0054,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0055,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0055,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0056,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0056,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0057,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0057,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0058,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0058,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0059,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0059,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0060,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0060,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0061,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0061,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0062,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0062,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0063,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0063,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0064,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0064,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0065,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0065,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0066,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0066,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0067,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0067,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0068,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0068,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0069,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0069,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0070,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0070,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
CO-0071,beginning,,0.0,419586.80191,866775.3557900001,-1476.1999999999755,0.0,0,0,0,1,215.84421,-0.114462475022156,0,False
CO-0071,ending,,0.0,416285.22687,855997.58249,-1058.8999999999764,0.0,0,0,0,1,206.81751,-0.0671967385411259,0,False
