spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_calls,forced_liquidations,rolls,limit_rejects,fees,max_drawdown,asset_identity_failures,dual_target_pass
CO-0157,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0157,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0158,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0158,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0159,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0159,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0160,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0160,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0161,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0161,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0162,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0162,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0163,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0163,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0164,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0164,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0165,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0165,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0166,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0166,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0167,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0167,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0168,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0168,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0169,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0169,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0170,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0170,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0171,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0171,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0172,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0172,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0173,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0173,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0174,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0174,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0175,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0175,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0176,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0176,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0177,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0177,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0178,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0178,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0179,beginning,,0.0,419586.80191,874064.68658,-3437.300000000001,0.0,0,0,0,1,161.91342,-0.114462475022156,0,False
CO-0179,ending,,0.0,416285.22687,863286.9132800001,-3020.000000000002,0.0,0,0,0,1,152.88672000000005,-0.0672035775970699,0,False
CO-0180,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0180,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0181,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0181,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0182,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0182,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0183,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0183,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0184,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0184,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0185,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0185,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0186,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0186,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0187,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0187,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0188,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0188,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0189,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0189,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0190,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0190,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0191,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0191,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0192,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0192,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0193,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0193,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0194,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0194,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0195,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0195,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0196,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0196,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0197,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0197,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0198,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0198,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0199,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0199,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0200,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0200,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0201,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0201,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0202,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0202,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0203,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0203,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0204,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0204,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0205,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0205,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0206,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0206,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0207,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0207,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0208,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0208,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0209,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
CO-0209,ending,,0.0,419309.48685,875012.38571,1361.59999999999,0.0,0,0,0,1,161.91429,-0.0585602353851418,0,False
CO-0210,beginning,,0.0,422617.16372,885802.06258,937.6999999999904,0.0,0,0,0,1,170.93741999999995,-0.1144036793306556,0,False
