spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,etf_pnl,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,u3_codes_traded,dual_target_pass
CO-0451,ending,2024-10,0.0602409638554216,391441.15224000014,827327.6591500002,13952.79999999998,-61850.99999999988,168432.0,98078.17731958764,0.5164299602846693,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,4,384.7408500000001,-0.1593930325541382,0,"510050,510300,510500",False
CO-0452,beginning,2024-10,0.1428571428571428,411662.3412400001,857434.2377700002,16797.79999999999,-49139.999999999935,170388.0,52090.960824742266,0.4804854017562123,79,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202506"":{""free_cash_insufficient"":3},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",1,1,24,1014.4622299999996,-0.1760390442238848,1,"510050,510300,510500",False
CO-0452,ending,2024-10,0.0823529411764705,391409.15224000014,827295.6591500002,13952.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.508908526913518,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,416.7408500000001,-0.1594803257618132,0,"510050,510300,510500",False
CO-0453,beginning,2024-10,0.1428571428571428,411662.3412400001,857434.2377700002,16797.79999999999,-49139.999999999935,170388.0,52090.960824742266,0.4804854017562123,79,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202506"":{""free_cash_insufficient"":3},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",1,1,24,1014.4622299999996,-0.1760390442238848,1,"510050,510300,510500",False
CO-0453,ending,2024-10,0.0823529411764705,391409.15224000014,827295.6591500002,13952.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.508908526913518,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,416.7408500000001,-0.1594803257618132,0,"510050,510300,510500",False
CO-0454,beginning,2024-10,0.1428571428571428,411662.3412400001,857434.2377700002,16797.79999999999,-49139.999999999935,170388.0,52090.960824742266,0.4804854017562123,79,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202506"":{""free_cash_insufficient"":3},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",1,1,24,1014.4622299999996,-0.1760390442238848,1,"510050,510300,510500",False
CO-0454,ending,2024-10,0.0823529411764705,391409.15224000014,827295.6591500002,13952.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.508908526913518,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,416.7408500000001,-0.1594803257618132,0,"510050,510300,510500",False
CO-0455,beginning,2024-10,0.1428571428571428,411662.3412400001,857434.2377700002,16797.79999999999,-49139.999999999935,170388.0,52090.960824742266,0.4804854017562123,79,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1,""free_cash_insufficient"":12},""202412"":{""free_cash_insufficient"":8},""202502"":{""free_cash_insufficient"":15},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202506"":{""free_cash_insufficient"":3},""202507"":{""free_cash_insufficient"":15},""202508"":{""free_cash_insufficient"":1}}",1,1,24,1014.4622299999996,-0.1760390442238848,1,"510050,510300,510500",False
CO-0455,ending,2024-10,0.0823529411764705,391409.15224000014,827295.6591500002,13952.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.508908526913518,7,70,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""free_cash_insufficient"":2},""202409"":{""free_cash_insufficient"":5},""202410"":{""limit_price"":1}}",0,0,6,416.7408500000001,-0.1594803257618132,0,"510050,510300,510500",False
CO-0456,beginning,2024-10,0.037037037037037,405821.78546000016,853817.8696900002,19054.19999999998,-57050.99999999988,168432.0,98112.8412371134,0.5027226338219016,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,436.83031,-0.1537804066578854,0,"510050,510300,510500",False
CO-0456,ending,2024-10,0.037037037037037,399584.1860800001,837689.84744,17880.699999999986,-57050.99999999988,168432.0,98112.8412371134,0.5137815878666451,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,392.25256,-0.1551551153742789,0,"510050,510300,510500",False
CO-0457,beginning,2024-10,0.037037037037037,405821.78546000016,853817.8696900002,19054.19999999998,-57050.99999999988,168432.0,98112.8412371134,0.5027226338219016,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,436.83031,-0.1537804066578854,0,"510050,510300,510500",False
CO-0457,ending,2024-10,0.037037037037037,399584.1860800001,837689.84744,17880.699999999986,-57050.99999999988,168432.0,98112.8412371134,0.5137815878666451,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,392.25256,-0.1551551153742789,0,"510050,510300,510500",False
CO-0458,beginning,2024-10,0.037037037037037,405821.78546000016,853817.8696900002,19054.19999999998,-57050.99999999988,168432.0,98112.8412371134,0.5027226338219016,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,436.83031,-0.1537804066578854,0,"510050,510300,510500",False
CO-0458,ending,2024-10,0.037037037037037,399584.1860800001,837689.84744,17880.699999999986,-57050.99999999988,168432.0,98112.8412371134,0.5137815878666451,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,392.25256,-0.1551551153742789,0,"510050,510300,510500",False
CO-0459,beginning,2024-10,0.037037037037037,405821.78546000016,853817.8696900002,19054.19999999998,-57050.99999999988,168432.0,98112.8412371134,0.5027226338219016,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,436.83031,-0.1537804066578854,0,"510050,510300,510500",False
CO-0459,ending,2024-10,0.037037037037037,399584.1860800001,837689.84744,17880.699999999986,-57050.99999999988,168432.0,98112.8412371134,0.5137815878666451,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,2,392.25256,-0.1551551153742789,0,"510050,510300,510500",False
CO-0460,beginning,2024-10,0.0602409638554216,405789.78546000016,853785.8696900002,19054.19999999998,-61850.99999999988,168432.0,98078.17731958764,0.4913156338801444,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,468.83031,-0.1538639361507486,0,"510050,510300,510500",False
CO-0460,ending,2024-10,0.0602409638554216,399552.1860800001,837657.84744,17880.699999999986,-61850.99999999988,168432.0,98078.17731958764,0.5020207881993604,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,424.2525600000001,-0.1552404650904995,0,"510050,510300,510500",False
CO-0461,beginning,2024-10,0.0602409638554216,405789.78546000016,853785.8696900002,19054.19999999998,-61850.99999999988,168432.0,98078.17731958764,0.4913156338801444,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,468.83031,-0.1538639361507486,0,"510050,510300,510500",False
CO-0461,ending,2024-10,0.0602409638554216,399552.1860800001,837657.84744,17880.699999999986,-61850.99999999988,168432.0,98078.17731958764,0.5020207881993604,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,424.2525600000001,-0.1552404650904995,0,"510050,510300,510500",False
CO-0462,beginning,2024-10,0.0602409638554216,405789.78546000016,853785.8696900002,19054.19999999998,-61850.99999999988,168432.0,98078.17731958764,0.4913156338801444,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,468.83031,-0.1538639361507486,0,"510050,510300,510500",False
CO-0462,ending,2024-10,0.0602409638554216,399552.1860800001,837657.84744,17880.699999999986,-61850.99999999988,168432.0,98078.17731958764,0.5020207881993604,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,424.2525600000001,-0.1552404650904995,0,"510050,510300,510500",False
CO-0463,beginning,2024-10,0.0602409638554216,405789.78546000016,853785.8696900002,19054.19999999998,-61850.99999999988,168432.0,98078.17731958764,0.4913156338801444,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,468.83031,-0.1538639361507486,0,"510050,510300,510500",False
CO-0463,ending,2024-10,0.0602409638554216,399552.1860800001,837657.84744,17880.699999999986,-61850.99999999988,168432.0,98078.17731958764,0.5020207881993604,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,4,424.2525600000001,-0.1552404650904995,0,"510050,510300,510500",False
CO-0464,beginning,2024-10,0.0823529411764705,405757.78546000016,853744.9625400002,19054.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.483781963407125,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,500.73746,-0.1539474656436118,0,"510050,510300,510500",False
CO-0464,ending,2024-10,0.0823529411764705,399514.68443000014,837569.8582200002,17871.199999999986,-77750.99999999988,168432.0,98057.19587628866,0.4951308865904446,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,456.0417800000001,-0.1553258148067199,0,"510050,510300,510500",False
CO-0465,beginning,2024-10,0.0823529411764705,405757.78546000016,853744.9625400002,19054.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.483781963407125,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,500.73746,-0.1539474656436118,0,"510050,510300,510500",False
CO-0465,ending,2024-10,0.0823529411764705,399514.68443000014,837569.8582200002,17871.199999999986,-77750.99999999988,168432.0,98057.19587628866,0.4951308865904446,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,456.0417800000001,-0.1553258148067199,0,"510050,510300,510500",False
CO-0466,beginning,2024-10,0.0823529411764705,405757.78546000016,853744.9625400002,19054.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.483781963407125,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,500.73746,-0.1539474656436118,0,"510050,510300,510500",False
CO-0466,ending,2024-10,0.0823529411764705,399514.68443000014,837569.8582200002,17871.199999999986,-77750.99999999988,168432.0,98057.19587628866,0.4951308865904446,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,456.0417800000001,-0.1553258148067199,0,"510050,510300,510500",False
CO-0467,beginning,2024-10,0.0823529411764705,405757.78546000016,853744.9625400002,19054.79999999998,-77750.99999999988,168432.0,98057.19587628866,0.483781963407125,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,500.73746,-0.1539474656436118,0,"510050,510300,510500",False
CO-0467,ending,2024-10,0.0823529411764705,399514.68443000014,837569.8582200002,17871.199999999986,-77750.99999999988,168432.0,98057.19587628866,0.4951308865904446,0,77,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":12},""202403"":{""nav_multiple_gate"":19},""202404"":{""nav_multiple_gate"":10},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":11},""202408"":{""nav_multiple_gate"":2},""202409"":{""nav_multiple_gate"":5},""202410"":{""limit_price"":1}}",0,0,6,456.0417800000001,-0.1553258148067199,0,"510050,510300,510500",False
CO-0468,beginning,2024-06,0.078125,423599.39185,875181.0009600001,13083.39999999998,-51992.99999999984,168432.0,101218.14432989692,0.8515865814420366,20,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":11}}",0,0,4,428.9990399999999,-0.1637849027049956,0,"510050,510300,510500",False
CO-0468,ending,2024-06,0.0754716981132075,381680.1838900001,814721.65249,12832.999999999982,-70550.99999999988,168432.0,101455.02680412371,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,3,374.14751,-0.1642356733694214,0,"510050,510300,510500",False
CO-0469,beginning,2024-06,0.078125,423599.39185,875181.0009600001,13083.39999999998,-51992.99999999984,168432.0,101218.14432989692,0.8515865814420366,20,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":11}}",0,0,4,428.9990399999999,-0.1637849027049956,0,"510050,510300,510500",False
CO-0469,ending,2024-06,0.0754716981132075,381680.1838900001,814721.65249,12832.999999999982,-70550.99999999988,168432.0,101455.02680412371,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,3,374.14751,-0.1642356733694214,0,"510050,510300,510500",False
CO-0470,beginning,2024-06,0.078125,423599.39185,875181.0009600001,13083.39999999998,-51992.99999999984,168432.0,101218.14432989692,0.8515865814420366,20,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":11}}",0,0,4,428.9990399999999,-0.1637849027049956,0,"510050,510300,510500",False
CO-0470,ending,2024-06,0.0754716981132075,381680.1838900001,814721.65249,12832.999999999982,-70550.99999999988,168432.0,101455.02680412371,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,3,374.14751,-0.1642356733694214,0,"510050,510300,510500",False
CO-0471,beginning,2024-06,0.078125,423599.39185,875181.0009600001,13083.39999999998,-51992.99999999984,168432.0,101218.14432989692,0.8515865814420366,20,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":11}}",0,0,4,428.9990399999999,-0.1637849027049956,0,"510050,510300,510500",False
CO-0471,ending,2024-06,0.0754716981132075,381680.1838900001,814721.65249,12832.999999999982,-70550.99999999988,168432.0,101455.02680412371,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,3,374.14751,-0.1642356733694214,0,"510050,510300,510500",False
CO-0472,beginning,2024-06,0.1176470588235294,409255.35488,856805.08707,13073.599999999977,-54213.000000000015,168432.0,100272.9649484536,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,7,472.51293,-0.187016624460735,0,"510050,510300,510500",False
CO-0472,ending,2024-06,0.109090909090909,379700.9172100001,812299.5021900001,12809.599999999982,-76790.99999999994,168432.0,100812.69278350516,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,5,405.69781000000006,-0.1652367760752355,0,"510050,510300,510500",False
CO-0473,beginning,2024-06,0.1176470588235294,409255.35488,856805.08707,13073.599999999977,-54213.000000000015,168432.0,100272.9649484536,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,7,472.51293,-0.187016624460735,0,"510050,510300,510500",False
CO-0473,ending,2024-06,0.109090909090909,379700.9172100001,812299.5021900001,12809.599999999982,-76790.99999999994,168432.0,100812.69278350516,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,5,405.69781000000006,-0.1652367760752355,0,"510050,510300,510500",False
CO-0474,beginning,2024-06,0.1176470588235294,409255.35488,856805.08707,13073.599999999977,-54213.000000000015,168432.0,100272.9649484536,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,7,472.51293,-0.187016624460735,0,"510050,510300,510500",False
CO-0474,ending,2024-06,0.109090909090909,379700.9172100001,812299.5021900001,12809.599999999982,-76790.99999999994,168432.0,100812.69278350516,0.8677113897235016,9,39,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":1},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1}}",0,0,5,405.69781000000006,-0.1652367760752355,0,"510050,510300,510500",False
CO-0475,beginning,2024-06,0.1176470588235294,409255.35488,856805.08707,13073.599999999977,-54213.000000000015,168432.0,100272.9649484536,0.8515865814420366,21,38,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202407"":{""free_cash_insufficient"":5},""202409"":{""free_cash_insufficient"":4},""202410"":{""limit_price"":1,""free_cash_insufficient"":12}}",0,0,7,472.51293,-0.187016624460735,0,"510050,510300,510500",False
