spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O1_risk_on_call-115,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-116,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-117,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-118,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-119,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-120,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-121,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-122,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-123,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-124,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-125,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-126,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-127,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-128,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-129,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-130,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-131,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-132,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-133,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-134,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-135,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-136,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-137,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-138,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-139,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-140,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-141,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-142,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-143,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-144,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-145,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-146,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-147,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-148,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-149,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-150,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-151,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-152,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-153,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-154,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-155,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-156,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-157,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-158,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-159,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-160,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-161,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-162,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-163,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-164,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-165,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-166,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-167,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-168,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-169,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-170,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-171,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-172,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-173,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-174,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-175,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-176,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-177,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-178,390000.0,720000.0,0.0,1.0,0.0,0.4
O1_risk_on_call-179,390000.0,720000.0,0.0,1.0,0.0,0.4
