spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0115,beginning,2024-10,0.07777777777777778,426948.3422199998,808055.1768799998,38981.999999999745,247680.0,143437.7319587629,0.7576877753736956,9,73,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":10},""202403"":{""nav_multiple_gate"":20},""202404"":{""nav_multiple_gate"":8},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":5},""202408"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":3,""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":9,""free_cash_insufficient"":6}}",0,0,6,842.2431200000001,-0.08091732181616351,0,"510300,510880,518880,511010",False,3b5d253f6b30ba59368c613b1ef584f23a253c0e338481e73b9d483e370ea7d3,485
S4ARB-0115,ending,2024-10,0.06741573033707865,369158.30555000005,736470.1560600001,-57114.00000000017,247680.0,142607.5793814433,0.9000642159027921,3,79,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":10},""202403"":{""nav_multiple_gate"":20},""202404"":{""nav_multiple_gate"":8},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":5},""202408"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":3,""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":14},""202411"":{""nav_multiple_gate"":1}}",0,0,5,665.4039399999998,-0.11581837270993756,0,"510300,510880,518880,511010",False,2b62abefaa1bb031c0265b81295148351143dc24dfc1cf8f6b0cbb2943edc59a,485
