spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0109,beginning,2024-10,0.056818181818181816,426980.3422199998,808087.1768799998,37901.999999999774,245928.0,143386.6886597938,0.7576877753736956,9,73,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":10},""202403"":{""nav_multiple_gate"":20},""202404"":{""nav_multiple_gate"":8},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":5},""202408"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":3,""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":9,""free_cash_insufficient"":6}}",0,0,4,810.2431200000001,-0.08083679805423372,0,"510300,510880,518880,511010",False,96e61e3682722b0b9cb32b436712328686e2052f5a0ba5070f413eeac930551f,485
S4ARB-0109,ending,2024-10,0.06451612903225806,372047.5648100001,751195.0039600001,-26561.999999999844,251040.0,85233.89690721649,0.9580546084571328,56,88,0,1,0,0,0,"{""202402"":{""nav_multiple_gate"":10},""202403"":{""nav_multiple_gate"":20},""202404"":{""nav_multiple_gate"":8},""202405"":{""nav_multiple_gate"":18},""202407"":{""nav_multiple_gate"":5},""202408"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":3,""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":12},""202411"":{""nav_multiple_gate"":12},""202412"":{""free_cash_insufficient"":7},""202502"":{""free_cash_insufficient"":16},""202503"":{""free_cash_insufficient"":1},""202505"":{""free_cash_insufficient"":17},""202507"":{""free_cash_insufficient"":11},""202508"":{""free_cash_insufficient"":1}}",1,1,9,943.1560400000001,-0.24751951973711894,0,"510300,510880,518880,511010",False,e6ae41ce4a58e1e848dbe9dda0ab00ae1428e4ef2d7820ba7d4990308938af19,485
