spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0150,beginning,2024-10,0.07079646017699115,374547.7035200001,807889.3607300002,8982.000000000162,242280.0,67579.34845360825,0.7945644529932342,42,62,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1,""nav_multiple_gate"":13,""free_cash_insufficient"":2},""202411"":{""free_cash_insufficient"":12,""nav_multiple_gate"":4},""202412"":{""free_cash_insufficient"":17},""202502"":{""free_cash_insufficient"":3},""202503"":{""free_cash_insufficient"":4},""202506"":{""free_cash_insufficient"":2}}",1,1,7,1018.3592699999999,-0.11759586151786483,0,"510300,510880,518880,511010",False,c63d69ccdcbab2115fbb6fc9126a362027ef74d64d8f08dda60cb83fc5933293,485
S4ARB-0150,ending,2024-10,0.09859154929577464,423888.27006999997,799779.8065399999,31841.99999999984,247680.0,142974.43298969071,0.74712143144163,16,47,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""free_cash_insufficient"":2,""nav_multiple_gate"":1},""202410"":{""limit_price"":1,""nav_multiple_gate"":2,""free_cash_insufficient"":13},""202411"":{""free_cash_insufficient"":1}}",0,0,6,698.1734600000001,-0.080106879448409,0,"510300,510880,518880,511010",False,4da205bc79fabbe675bcf85c629abdebe7b279cab96d329294604adaaee0da86,485
