spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0204,beginning,2025-04,0.020618556701030927,398533.38463000004,710131.2738900001,-32826.000000000146,272700.0,49140.37113402062,0.6351163640173422,44,145,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":19},""202408"":{""nav_multiple_gate"":7},""202409"":{""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21},""202412"":{""nav_multiple_gate"":22},""202501"":{""nav_multiple_gate"":18},""202502"":{""nav_multiple_gate"":18},""202503"":{""nav_multiple_gate"":21},""202507"":{""free_cash_insufficient"":20},""202508"":{""free_cash_insufficient"":21},""202509"":{""free_cash_insufficient"":3}}",0,0,3,905.1661099999999,-0.24792592562314553,0,"510300,510880,518880,511010",False,8c621899c16a699a696d4153b690523f7b1a0b738458ff9d91aedb61992e4eb2,485
S4ARB-0204,ending,2025-08,0.017543859649122806,396032.38222,786342.0505900001,51461.999999999985,251040.0,52394.47422680412,0.3965815524295724,21,146,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":19},""202408"":{""nav_multiple_gate"":7},""202409"":{""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21},""202412"":{""nav_multiple_gate"":22},""202501"":{""nav_multiple_gate"":18},""202502"":{""nav_multiple_gate"":18},""202503"":{""nav_multiple_gate"":21},""202504"":{""nav_multiple_gate"":1},""202507"":{""free_cash_insufficient"":20},""202508"":{""free_cash_insufficient"":1}}",0,0,2,920.12941,-0.030330981493474907,0,"510300,510880,518880,511010",False,f838a51a6d814e773598d23c4fca7831ed13c6bb3f02408a939436f01615c3e5,485
