spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0201,beginning,2024-12,0.0945945945945946,404801.54558000003,783279.0650299999,-3957.0000000001473,240300.0,129043.2,0.6385173687058452,0,66,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":19},""202408"":{""nav_multiple_gate"":7},""202409"":{""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21}}",0,0,6,806.1349700000001,-0.0960766937494647,0,"510300,510880,518880,511010",False,2bf3afbc96b60cc141260e4b962fb38c615142761538b7af46d8b0c158c5c89f,485
S4ARB-0201,ending,2024-12,0.09333333333333334,394064.72277,766041.60362,-12297.000000000215,240300.0,128586.75463917525,0.6605519066568593,0,67,0,1,0,0,0,"{""202407"":{""nav_multiple_gate"":19},""202408"":{""nav_multiple_gate"":7},""202409"":{""nav_multiple_gate"":2},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21},""202412"":{""nav_multiple_gate"":1}}",0,0,6,720.8763799999998,-0.09839890834009102,0,"510300,510880,518880,511010",False,1409604c8d5fc1b08fb935f2a6b9fb8361789d38c58c4f5de3248a27ae4aece5,485
