spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0163,beginning,2024-12,0.054945054945054944,405287.0713500001,783841.8987300001,23582.999999999905,236484.0,129028.23092783506,0.6376301724271638,0,85,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""nav_multiple_gate"":3},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21}}",0,0,4,731.6012699999999,-0.09591221176440323,0,"510300,510880,518880,511010",False,a92318b63f6e65665b5a98ee9c982bb31ff4bace93dc9929d8117cff87bd2f2f,485
S4ARB-0163,ending,2024-12,0.05434782608695652,394572.93784999993,766690.3037399999,15242.999999999844,236484.0,128578.66391752577,0.6616345597191666,0,86,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""nav_multiple_gate"":3},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21},""202412"":{""nav_multiple_gate"":1}}",0,0,4,648.0762600000002,-0.09819498877825261,0,"510300,510880,518880,511010",False,393dae5f4ca8a3bcd389356c67b504b38a8e69db9467d6157f829133e56499f2,485
