spec_id,deposit_timing,first_feasible_month,feasible_date_rate,W12,W24,futures_pnl,margin_peak,margin_mean,margin_to_nav_peak,reject_free_cash_insufficient,reject_nav_multiple_gate,reject_prior_day_volume,reject_limit_price,reject_contract_unavailable,reject_expiry_roll_unavailable,reject_other,monthly_reject_json,margin_calls,forced_liquidations,rolls,fees,max_drawdown,asset_identity_failures,etf_codes_traded,dual_target_pass,daily_ledger_sha256,daily_ledger_rows
S4ARB-0165,beginning,2024-12,0.07526881720430108,405255.0713500001,783793.0936900001,-3957.0000000001473,240300.0,129043.2,0.6376856772650921,0,85,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""nav_multiple_gate"":3},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21}}",0,0,6,763.6063099999999,-0.09599090452472092,0,"510300,510880,518880,511010",False,664d4876dd7226c036432fc40411874d00a1768fbf88527088111f243b1a74fb,485
S4ARB-0165,ending,2024-12,0.07446808510638298,394540.93784999993,766658.3037399999,-12297.000000000215,240300.0,128586.75463917525,0.6596405656296598,0,86,0,1,0,0,0,"{""202404"":{""nav_multiple_gate"":18},""202405"":{""nav_multiple_gate"":20},""202406"":{""nav_multiple_gate"":5},""202407"":{""nav_multiple_gate"":1},""202409"":{""nav_multiple_gate"":3},""202410"":{""limit_price"":1,""nav_multiple_gate"":17},""202411"":{""nav_multiple_gate"":21},""202412"":{""nav_multiple_gate"":1}}",0,0,6,680.0762600000002,-0.09827589926442282,0,"510300,510880,518880,511010",False,9183634260f2bfc2c3722c74b60e747ee8b46b1dbf44e80e3eb8305d7f1102bf,485
