spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
O3_drawdown_protective_put-339,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-340,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-341,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-342,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-343,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-344,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-345,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-346,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-347,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-348,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-349,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-350,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-351,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-352,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-353,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-354,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-355,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-356,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-357,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-358,390000.0,720000.0,0.0,1.0,0.0,0.4
O3_drawdown_protective_put-359,390000.0,720000.0,0.0,1.0,0.0,0.4
