spec_id,family,deposit_timing,W12,W24,max_drawdown,infeasible_rate,attempts,costs,margin_calls,asset_identity_failures,evidence_tier,sample_size_gate,dual_target_pass
F3_vol_drawdown_hedge-015,F3_vol_drawdown_hedge,ending,325548.99999999994,677763.0,-0.14933436841056213,0.9696969696969697,99,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-016,F3_vol_drawdown_hedge,beginning,401714.0,731714.0,-0.12243666666666664,0.9242424242424242,66,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-016,F3_vol_drawdown_hedge,ending,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,83,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-017,F3_vol_drawdown_hedge,beginning,401714.0,731714.0,-0.12243666666666664,0.9242424242424242,66,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-017,F3_vol_drawdown_hedge,ending,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,83,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-018,F3_vol_drawdown_hedge,beginning,401714.0,731714.0,-0.12243666666666664,0.9242424242424242,66,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-018,F3_vol_drawdown_hedge,ending,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,83,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-019,F3_vol_drawdown_hedge,beginning,401714.0,731714.0,-0.12243666666666664,0.9242424242424242,66,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-019,F3_vol_drawdown_hedge,ending,366839.99999999994,696840.0,-0.12243666666666664,0.927710843373494,83,63.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-020,F3_vol_drawdown_hedge,beginning,402251.9999999999,732251.9999999999,-0.19902666666666669,0.9508196721311475,61,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-020,F3_vol_drawdown_hedge,ending,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,62,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-021,F3_vol_drawdown_hedge,beginning,402251.9999999999,732251.9999999999,-0.19902666666666669,0.9508196721311475,61,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-021,F3_vol_drawdown_hedge,ending,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,62,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-022,F3_vol_drawdown_hedge,beginning,402251.9999999999,732251.9999999999,-0.19902666666666669,0.9508196721311475,61,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-022,F3_vol_drawdown_hedge,ending,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,62,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-023,F3_vol_drawdown_hedge,beginning,402251.9999999999,732251.9999999999,-0.19902666666666669,0.9508196721311475,61,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-023,F3_vol_drawdown_hedge,ending,395112.0,725112.0,-0.19902666666666669,0.9516129032258065,62,30.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-024,F3_vol_drawdown_hedge,beginning,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
F3_vol_drawdown_hedge-024,F3_vol_drawdown_hedge,ending,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,86,52.0,0,0,free_real_approx_daily_open_no_quotes,False,False
