spec_id,W12,W24,max_drawdown,infeasible_rate,costs,distance
F3_vol_drawdown_hedge-087,494004.0,824004.0,-0.26278049504641077,0.9117647058823529,30.0,0.31333
F3_vol_drawdown_hedge-086,494004.0,824004.0,-0.26278049504641077,0.9117647058823529,30.0,0.31333
F3_vol_drawdown_hedge-085,494004.0,824004.0,-0.26278049504641077,0.9117647058823529,30.0,0.31333
F3_vol_drawdown_hedge-084,494004.0,824004.0,-0.26278049504641077,0.9117647058823529,30.0,0.31333
F3_vol_drawdown_hedge-083,441193.0000000001,771193.0000000001,-0.39863968699518093,0.8857142857142857,41.0,0.3573391666666666
F3_vol_drawdown_hedge-082,441193.0000000001,771193.0000000001,-0.39863968699518093,0.8857142857142857,41.0,0.3573391666666666
F3_vol_drawdown_hedge-081,441193.0000000001,771193.0000000001,-0.39863968699518093,0.8857142857142857,41.0,0.3573391666666666
F3_vol_drawdown_hedge-080,441193.0000000001,771193.0000000001,-0.39863968699518093,0.8857142857142857,41.0,0.3573391666666666
F3_vol_drawdown_hedge-055,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-054,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-053,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-052,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-060,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-061,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-062,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-063,439339.9999999999,769339.9999999999,-0.19975189966784213,0.8979591836734694,52.0,0.35888333333333344
F3_vol_drawdown_hedge-027,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,52.0,0.3766408333333334
F3_vol_drawdown_hedge-026,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,52.0,0.3766408333333334
F3_vol_drawdown_hedge-025,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,52.0,0.3766408333333334
F3_vol_drawdown_hedge-024,418030.9999999999,748030.9999999999,-0.09753536770723725,0.9418604651162791,52.0,0.3766408333333334
F3_vol_drawdown_hedge-091,417742.0000000002,747742.0000000002,-0.15464097280405786,0.9305555555555556,52.0,0.37688166666666645
F3_vol_drawdown_hedge-090,417742.0000000002,747742.0000000002,-0.15464097280405786,0.9305555555555556,52.0,0.37688166666666645
F3_vol_drawdown_hedge-089,417742.0000000002,747742.0000000002,-0.15464097280405786,0.9305555555555556,52.0,0.37688166666666645
F3_vol_drawdown_hedge-088,417742.0000000002,747742.0000000002,-0.15464097280405786,0.9305555555555556,52.0,0.37688166666666645
F3_vol_drawdown_hedge-031,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,30.0,0.3814225
F3_vol_drawdown_hedge-030,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,30.0,0.3814225
F3_vol_drawdown_hedge-029,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,30.0,0.3814225
F3_vol_drawdown_hedge-028,412292.99999999994,742293.0,-0.09886184796829667,0.9642857142857143,30.0,0.3814225
F3_vol_drawdown_hedge-095,409924.00000000006,739924.0,-0.15742798391856005,0.9571428571428572,30.0,0.38339666666666666
F3_vol_drawdown_hedge-094,409924.00000000006,739924.0,-0.15742798391856005,0.9571428571428572,30.0,0.38339666666666666
F3_vol_drawdown_hedge-093,409924.00000000006,739924.0,-0.15742798391856005,0.9571428571428572,30.0,0.38339666666666666
F3_vol_drawdown_hedge-092,409924.00000000006,739924.0,-0.15742798391856005,0.9571428571428572,30.0,0.38339666666666666
F3_vol_drawdown_hedge-056,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
F3_vol_drawdown_hedge-057,405174.9999999998,735174.9999999998,-0.32968754189494776,0.8627450980392157,74.0,0.3873541666666669
